Teemu	m
Tekin	m
Terence	m
Terenzio	m
Theodo	m
Theodor	m
Theodore	m
Theophil	m
Theumis	m
Thierry	m
Thilo	m
Thomas	m
Thor	m
Thorbjörn	m
Thorge	m
Thorsten	m
Thorwald	m
Tiberius	m
Tietje	m
Tilman	m
Tim	m
Timo	m
Timon	m
Timothy	m
Tin	m
Tjarko	m
Tobias	m
Tomohito	m
Toni	m
Torben	m
Tord	m
Torger	m
Traian	m
Tristan	m
Tuncay	m
Ture	m
Udalrich	m
Udo	m
Ueli	m
Ufuk	m
Ulf	m
Ulrich	m
Umar	m
Ümit	m
Urban	m
Uri	m
Urian	m
Uroš	m
Urs	m
Uthman	m
Utto	m
Uwe	m
Vaclav	m
Väinö	m
Valentin	m
Vasco	m
Vasilije	m
Vatroslav	m
Veikko	m
Veit	m
Veli	m
Veli	m
Vicente	m
Victor	m
